,word,times,percent
3931,three-rib,1,9.8842749093612e-05
3008,cento,1,9.8842749093612e-05
3929,hake,1,9.8842749093612e-05
1050,gremolata,1,9.8842749093612e-05
3011,24x8x1,1,9.8842749093612e-05
3926,stolichnaya,1,9.8842749093612e-05
3925,manuka,1,9.8842749093612e-05
3012,cranberries*,1,9.8842749093612e-05
3923,natural-style,1,9.8842749093612e-05
3922,clasico,1,9.8842749093612e-05
3921,circle,1,9.8842749093612e-05
3016,0.5,1,9.8842749093612e-05
723,duckling,1,9.8842749093612e-05
726,roasted*,1,9.8842749093612e-05
4016,sawyer,1,9.8842749093612e-05
802,24-karat,1,9.8842749093612e-05
3359,tenders**,1,9.8842749093612e-05
3541,tangy,1,9.8842749093612e-05
3360,jewish,1,9.8842749093612e-05
895,tillamook,1,9.8842749093612e-05
3538,works,1,9.8842749093612e-05
3537,tubetti,1,9.8842749093612e-05
894,tango,1,9.8842749093612e-05
3367,mex-style,1,9.8842749093612e-05
890,damson,1,9.8842749093612e-05
3533,kee,1,9.8842749093612e-05
3532,boudin,1,9.8842749093612e-05
3371,glaces,1,9.8842749093612e-05
803,penzey's,1,9.8842749093612e-05
3545,squirts,1,9.8842749093612e-05
804,honey-oat,1,9.8842749093612e-05
3526,ramekins,1,9.8842749093612e-05
805,chick'n,1,9.8842749093612e-05
3375,langostinos,1,9.8842749093612e-05
3523,padron,1,9.8842749093612e-05
3376,white-meat,1,9.8842749093612e-05
3521,siew,1,9.8842749093612e-05
881,clovis,1,9.8842749093612e-05
806,roth,1,9.8842749093612e-05
3517,mulato,1,9.8842749093612e-05
3386,decorative,1,9.8842749093612e-05
3387,emmental,1,9.8842749093612e-05
898,right,1,9.8842749093612e-05
3354,home-style,1,9.8842749093612e-05
3388,frilled,1,9.8842749093612e-05
3565,goodman's,1,9.8842749093612e-05
913,yellow-flesh,1,9.8842749093612e-05
3577,fall,1,9.8842749093612e-05
912,similar,1,9.8842749093612e-05
3328,sueur,1,9.8842749093612e-05
3331,quick-cook,1,9.8842749093612e-05
3572,fireweed,1,9.8842749093612e-05
908,pit,1,9.8842749093612e-05
3334,skimmed,1,9.8842749093612e-05
786,carom,1,9.8842749093612e-05
3568,substitutes,1,9.8842749093612e-05
787,orange-peach-mango,1,9.8842749093612e-05
3566,imported,1,9.8842749093612e-05
3564,tenkasu,1,9.8842749093612e-05
3353,paleo,1,9.8842749093612e-05
3563,peg,1,9.8842749093612e-05
3561,syrian,1,9.8842749093612e-05
3559,stirred,1,9.8842749093612e-05
790,sago,1,9.8842749093612e-05
3340,aswad,1,9.8842749093612e-05
3556,cardboard,1,9.8842749093612e-05
3341,frisee,1,9.8842749093612e-05
904,rainier,1,9.8842749093612e-05
3553,sub-size,1,9.8842749093612e-05
901,carrots*,1,9.8842749093612e-05
3550,rice-bread,1,9.8842749093612e-05
900,teddy,1,9.8842749093612e-05
3513,pickle-size,1,9.8842749093612e-05
875,snapple,1,9.8842749093612e-05
3323,babka,1,9.8842749093612e-05
831,tenderflake,1,9.8842749093612e-05
858,family-sized,1,9.8842749093612e-05
857,fiddleheads,1,9.8842749093612e-05
3426,1/4-pound,1,9.8842749093612e-05
3429,rinse,1,9.8842749093612e-05
3432,garlic-and-herb,1,9.8842749093612e-05
3468,morton's,1,9.8842749093612e-05
3467,tail-on,1,9.8842749093612e-05
852,arbor,1,9.8842749093612e-05
3465,carnations,1,9.8842749093612e-05
3464,griller's,1,9.8842749093612e-05
3463,fettucine,1,9.8842749093612e-05
848,sacramento,1,9.8842749093612e-05
3437,paisano,1,9.8842749093612e-05
3476,canela,1,9.8842749093612e-05
832,claws,1,9.8842749093612e-05
3458,linda,1,9.8842749093612e-05
3457,3x1/2-inch,1,9.8842749093612e-05
3456,mimiccreme,1,9.8842749093612e-05
836,scooped,1,9.8842749093612e-05
3438,digiorno,1,9.8842749093612e-05
3439,step,1,9.8842749093612e-05
3440,myun,1,9.8842749093612e-05
3451,refritos,1,9.8842749093612e-05
3450,dashida,1,9.8842749093612e-05
3441,1-1/4-inch,1,9.8842749093612e-05
3443,22,1,9.8842749093612e-05
3418,pith,1,9.8842749093612e-05
3413,stuff,1,9.8842749093612e-05
3394,vacuum,1,9.8842749093612e-05
867,foo,1,9.8842749093612e-05
3508,duke's,1,9.8842749093612e-05
808,dang,1,9.8842749093612e-05
3506,pour,1,9.8842749093612e-05
3395,starter*,1,9.8842749093612e-05
3397,spumante,1,9.8842749093612e-05
810,p.,1,9.8842749093612e-05
871,yuba,1,9.8842749093612e-05
811,12x16-inch,1,9.8842749093612e-05
3500,jowl,1,9.8842749093612e-05
869,pale-green,1,9.8842749093612e-05
868,lee,1,9.8842749093612e-05
3402,mix*,1,9.8842749093612e-05
3494,ricer,1,9.8842749093612e-05
3411,cajon,1,9.8842749093612e-05
3493,substitutions,1,9.8842749093612e-05
815,chung,1,9.8842749093612e-05
3405,alternative,1,9.8842749093612e-05
3406,almande,1,9.8842749093612e-05
866,greener,1,9.8842749093612e-05
3488,1/8-,1,9.8842749093612e-05
3408,jeera,1,9.8842749093612e-05
3409,9-ounce,1,9.8842749093612e-05
3485,macchiato,1,9.8842749093612e-05
823,wholesome,1,9.8842749093612e-05
824,cutlets*,1,9.8842749093612e-05
825,located,1,9.8842749093612e-05
3324,parmesan-style,1,9.8842749093612e-05
783,frog's,1,9.8842749093612e-05
727,loose,1,9.8842749093612e-05
3678,buttered,1,9.8842749093612e-05
3227,fong,1,9.8842749093612e-05
3690,leave,1,9.8842749093612e-05
3689,costco,1,9.8842749093612e-05
3688,holiday,1,9.8842749093612e-05
741,carroll,1,9.8842749093612e-05
3686,tupelo,1,9.8842749093612e-05
742,pullman,1,9.8842749093612e-05
744,steamer,1,9.8842749093612e-05
3229,starlight,1,9.8842749093612e-05
946,cran-peach,1,9.8842749093612e-05
3231,round-cut,1,9.8842749093612e-05
945,spinach-flavored,1,9.8842749093612e-05
3233,steaks*,1,9.8842749093612e-05
740,sprouted,1,9.8842749093612e-05
748,cochons,1,9.8842749093612e-05
3235,garlic-and-tomato,1,9.8842749093612e-05
750,reconstituted,1,9.8842749093612e-05
3673,dei,1,9.8842749093612e-05
3241,flagship,1,9.8842749093612e-05
3245,under,1,9.8842749093612e-05
3246,punsch,1,9.8842749093612e-05
3247,morgan™,1,9.8842749093612e-05
3667,margarine-stick,1,9.8842749093612e-05
3666,spirit,1,9.8842749093612e-05
753,foie,1,9.8842749093612e-05
754,yves,1,9.8842749093612e-05
3692,german-style,1,9.8842749093612e-05
739,namak,1,9.8842749093612e-05
3662,bear,1,9.8842749093612e-05
3203,papayiannides,1,9.8842749093612e-05
3193,sausage*,1,9.8842749093612e-05
959,varies,1,9.8842749093612e-05
3196,light-bodied,1,9.8842749093612e-05
3723,crullers,1,9.8842749093612e-05
3722,tall,1,9.8842749093612e-05
3198,meyer's,1,9.8842749093612e-05
3719,oaxaca,1,9.8842749093612e-05
732,red-wine,1,9.8842749093612e-05
3716,-dry,1,9.8842749093612e-05
3715,pumpkin-like,1,9.8842749093612e-05
733,raviolini*,1,9.8842749093612e-05
958,quarter-loin,1,9.8842749093612e-05
3204,butterscotch-flavoured,1,9.8842749093612e-05
3226,x1,1,9.8842749093612e-05
3710,juice-packed,1,9.8842749093612e-05
3708,bells,1,9.8842749093612e-05
3210,stuf,1,9.8842749093612e-05
3706,dreyer's,1,9.8842749093612e-05
3215,everything,1,9.8842749093612e-05
3216,vine-ripe,1,9.8842749093612e-05
948,tin,1,9.8842749093612e-05
3701,rancherito,1,9.8842749093612e-05
3700,filters,1,9.8842749093612e-05
3222,almost,1,9.8842749093612e-05
3224,defrost,1,9.8842749093612e-05
3225,18x15,1,9.8842749093612e-05
937,fingered,1,9.8842749093612e-05
3249,ready™,1,9.8842749093612e-05
3582,12x18-inch,1,9.8842749093612e-05
777,%,1,9.8842749093612e-05
773,muscletech,1,9.8842749093612e-05
3612,nonpareil,1,9.8842749093612e-05
774,knudsen's,1,9.8842749093612e-05
3610,no-bean,1,9.8842749093612e-05
775,jemima's,1,9.8842749093612e-05
3301,9x13-inch,1,9.8842749093612e-05
3302,paula,1,9.8842749093612e-05
3303,isaly's,1,9.8842749093612e-05
776,caesar!,1,9.8842749093612e-05
3602,melted*,1,9.8842749093612e-05
3307,george,1,9.8842749093612e-05
3309,head-on,1,9.8842749093612e-05
919,extra-crispy,1,9.8842749093612e-05
3298,curl,1,9.8842749093612e-05
779,boysenberry,1,9.8842749093612e-05
3312,añejo,1,9.8842749093612e-05
3595,petal,1,9.8842749093612e-05
3593,millet-chia,1,9.8842749093612e-05
3592,prewashed,1,9.8842749093612e-05
3591,crowder,1,9.8842749093612e-05
780,f/32,1,9.8842749093612e-05
3317,frichik,1,9.8842749093612e-05
3587,peppadrops,1,9.8842749093612e-05
3321,ginger-sesame,1,9.8842749093612e-05
781,spectrum,1,9.8842749093612e-05
3583,2x1-inch,1,9.8842749093612e-05
3614,garlic-chili,1,9.8842749093612e-05
3297,ube,1,9.8842749093612e-05
3660,hellmann’s,1,9.8842749093612e-05
3269,vegata,1,9.8842749093612e-05
3659,caul,1,9.8842749093612e-05
759,unwrap,1,9.8842749093612e-05
760,pineapple-apricot,1,9.8842749093612e-05
3250,trio,1,9.8842749093612e-05
936,gaeta,1,9.8842749093612e-05
3654,carolina-style,1,9.8842749093612e-05
3652,handle,1,9.8842749093612e-05
935,blackberry-flavored,1,9.8842749093612e-05
3648,fillo,1,9.8842749093612e-05
3263,scoop-style,1,9.8842749093612e-05
3264,cinderella,1,9.8842749093612e-05
931,garnet,1,9.8842749093612e-05
3273,ties,1,9.8842749093612e-05
770,red™,1,9.8842749093612e-05
3275,knuckles,1,9.8842749093612e-05
3635,plumped,1,9.8842749093612e-05
928,aunt,1,9.8842749093612e-05
3633,sieved,1,9.8842749093612e-05
3281,salt-and-vinegar,1,9.8842749093612e-05
3630,second,1,9.8842749093612e-05
768,raised,1,9.8842749093612e-05
3626,plochman's,1,9.8842749093612e-05
3286,chilis,1,9.8842749093612e-05
3291,holders,1,9.8842749093612e-05
3293,halved***,1,9.8842749093612e-05
3294,cavatapi,1,9.8842749093612e-05
4015,pla,1,9.8842749093612e-05
2932,purity,1,9.8842749093612e-05
1287,dry;,1,9.8842749093612e-05
472,clearjel,1,9.8842749093612e-05
464,pellegrino,1,9.8842749093612e-05
2626,turkeys,1,9.8842749093612e-05
4380,bao,1,9.8842749093612e-05
2631,virginia,1,9.8842749093612e-05
2632,jerky,1,9.8842749093612e-05
2633,bernstein's,1,9.8842749093612e-05
1221,marmite,1,9.8842749093612e-05
2636,handles,1,9.8842749093612e-05
2638,shortdough,1,9.8842749093612e-05
471,gimme,1,9.8842749093612e-05
1217,sicilia,1,9.8842749093612e-05
4370,diakon,1,9.8842749093612e-05
2642,prague,1,9.8842749093612e-05
463,ruth,1,9.8842749093612e-05
4367,9”,1,9.8842749093612e-05
4366,peanut-shaped,1,9.8842749093612e-05
480,lemon-flavoring,1,9.8842749093612e-05
481,medal,1,9.8842749093612e-05
1213,glucose,1,9.8842749093612e-05
482,chick-peas,1,9.8842749093612e-05
4360,oil-butter,1,9.8842749093612e-05
4359,carb,1,9.8842749093612e-05
2646,wheat-based,1,9.8842749093612e-05
4357,1™,1,9.8842749093612e-05
2647,absinthe,1,9.8842749093612e-05
1212,grape-nuts,1,9.8842749093612e-05
2625,nescafe,1,9.8842749093612e-05
4386,4%,1,9.8842749093612e-05
4353,ruffles,1,9.8842749093612e-05
4406,rao's,1,9.8842749093612e-05
4419,stronger,1,9.8842749093612e-05
4418,snaps,1,9.8842749093612e-05
447,pull-apart,1,9.8842749093612e-05
4416,japanese-,1,9.8842749093612e-05
2600,backs,1,9.8842749093612e-05
2602,cap’n,1,9.8842749093612e-05
4413,365,1,9.8842749093612e-05
450,muscadine,1,9.8842749093612e-05
1238,ferrero,1,9.8842749093612e-05
2605,mexi-corn,1,9.8842749093612e-05
2606,swiss-flavored,1,9.8842749093612e-05
4407,lemon-flavor,1,9.8842749093612e-05
453,shrimp-flavored,1,9.8842749093612e-05
2624,siu,1,9.8842749093612e-05
4402,marionberries,1,9.8842749093612e-05
1234,directions*,1,9.8842749093612e-05
2611,yolk-free,1,9.8842749093612e-05
1233,vegeta,1,9.8842749093612e-05
2614,dreamfields,1,9.8842749093612e-05
1230,hair-style,1,9.8842749093612e-05
460,smelt,1,9.8842749093612e-05
4394,gourd,1,9.8842749093612e-05
1226,hundred-year,1,9.8842749093612e-05
4392,tying,1,9.8842749093612e-05
4391,cross,1,9.8842749093612e-05
1225,twigs,1,9.8842749093612e-05
2649,tenderized,1,9.8842749093612e-05
1211,barramundi,1,9.8842749093612e-05
445,no-yolk,1,9.8842749093612e-05
2687,saccharine-based,1,9.8842749093612e-05
494,1/16-inch-thick,1,9.8842749093612e-05
4318,retained,1,9.8842749093612e-05
1203,maya,1,9.8842749093612e-05
4316,desired*,1,9.8842749093612e-05
2677,gf,1,9.8842749093612e-05
497,luck,1,9.8842749093612e-05
2678,brujo,1,9.8842749093612e-05
4311,pre-rolled,1,9.8842749093612e-05
2685,marinades,1,9.8842749093612e-05
4309,simmered,1,9.8842749093612e-05
4307,telera,1,9.8842749093612e-05
499,white-fleshed,1,9.8842749093612e-05
500,namaste,1,9.8842749093612e-05
2673,mash,1,9.8842749093612e-05
4303,breton,1,9.8842749093612e-05
2688,gatorade,1,9.8842749093612e-05
505,grinding,1,9.8842749093612e-05
4299,imperial,1,9.8842749093612e-05
4298,shake-n-bake,1,9.8842749093612e-05
2698,tinted,1,9.8842749093612e-05
4296,6x6-inch,1,9.8842749093612e-05
4294,samosa,1,9.8842749093612e-05
2705,medium-wide,1,9.8842749093612e-05
1195,lady,1,9.8842749093612e-05
1191,hand-size,1,9.8842749093612e-05
2710,pre-shredded,1,9.8842749093612e-05
493,apple-rosemary,1,9.8842749093612e-05
2672,poblanos,1,9.8842749093612e-05
4351,ready-to-bake,1,9.8842749093612e-05
4338,cajun-seasoned,1,9.8842749093612e-05
4350,lemon-poppy,1,9.8842749093612e-05
2651,koshi,1,9.8842749093612e-05
4348,jumbo-size,1,9.8842749093612e-05
2653,mt.,1,9.8842749093612e-05
4346,mocha-flavored,1,9.8842749093612e-05
2654,shellfish,1,9.8842749093612e-05
2655,topped,1,9.8842749093612e-05
4343,n',1,9.8842749093612e-05
1210,petit,1,9.8842749093612e-05
2659,breading,1,9.8842749093612e-05
4340,d'autumn,1,9.8842749093612e-05
4339,uv,1,9.8842749093612e-05
2661,freshly-ground,1,9.8842749093612e-05
2670,primavera,1,9.8842749093612e-05
4336,browning*,1,9.8842749093612e-05
1209,meat*,1,9.8842749093612e-05
490,moe's,1,9.8842749093612e-05
1206,sons,1,9.8842749093612e-05
2665,especial,1,9.8842749093612e-05
2667,djan,1,9.8842749093612e-05
4330,31-40,1,9.8842749093612e-05
2668,pringles,1,9.8842749093612e-05
492,sunchokes,1,9.8842749093612e-05
2669,bowtie,1,9.8842749093612e-05
4326,adjustable,1,9.8842749093612e-05
4325,mildly,1,9.8842749093612e-05
446,small-seeded,1,9.8842749093612e-05
2597,35%,1,9.8842749093612e-05
4287,different,1,9.8842749093612e-05
4509,freshly-cracked,1,9.8842749093612e-05
2513,bun-length,1,9.8842749093612e-05
2514,certo,1,9.8842749093612e-05
4519,bize-size,1,9.8842749093612e-05
1268,brummel,1,9.8842749093612e-05
4517,orange-flower,1,9.8842749093612e-05
2518,padi,1,9.8842749093612e-05
4515,18%,1,9.8842749093612e-05
2520,two-cheese,1,9.8842749093612e-05
2521,corn;,1,9.8842749093612e-05
4512,herbal,1,9.8842749093612e-05
4511,digestive,1,9.8842749093612e-05
4510,wedged,1,9.8842749093612e-05
4508,chili-seasoned,1,9.8842749093612e-05
4525,asturian,1,9.8842749093612e-05
2522,sit,1,9.8842749093612e-05
2523,52,1,9.8842749093612e-05
2524,divided*,1,9.8842749093612e-05
2527,authentic,1,9.8842749093612e-05
413,40%-less-sodium,1,9.8842749093612e-05
4502,high-heat-resistant,1,9.8842749093612e-05
2530,bowl-shaped,1,9.8842749093612e-05
4499,cuisine,1,9.8842749093612e-05
417,turkish-style,1,9.8842749093612e-05
2531,dhal,1,9.8842749093612e-05
2532,1-1/2,1,9.8842749093612e-05
2534,peachessuch,1,9.8842749093612e-05
4524,hunts,1,9.8842749093612e-05
2508,butter-based,1,9.8842749093612e-05
2537,pee,1,9.8842749093612e-05
1276,chopsticks,1,9.8842749093612e-05
2472,coffee-mate,1,9.8842749093612e-05
4555,rava,1,9.8842749093612e-05
2474,lemonade-flavor,1,9.8842749093612e-05
2478,crafts,1,9.8842749093612e-05
2480,cheddar-broccoli,1,9.8842749093612e-05
1282,drake's,1,9.8842749093612e-05
2483,pocketless,1,9.8842749093612e-05
2485,fronds,1,9.8842749093612e-05
2487,squeezable,1,9.8842749093612e-05
1281,chipits,1,9.8842749093612e-05
1279,decals,1,9.8842749093612e-05
4543,alessi,1,9.8842749093612e-05
4540,brussel,1,9.8842749093612e-05
405,lindsay,1,9.8842749093612e-05
1275,five-peppercorn,1,9.8842749093612e-05
4538,gourmet™,1,9.8842749093612e-05
2498,pimiento,1,9.8842749093612e-05
1274,panquehue,1,9.8842749093612e-05
2501,cotto,1,9.8842749093612e-05
2502,grape-peach,1,9.8842749093612e-05
2503,nuttzo,1,9.8842749093612e-05
2505,bakers,1,9.8842749093612e-05
2506,presidente,1,9.8842749093612e-05
1272,gypsy,1,9.8842749093612e-05
4529,gopi™,1,9.8842749093612e-05
4528,weight,1,9.8842749093612e-05
1265,cloud,1,9.8842749093612e-05
2541,well-shaken,1,9.8842749093612e-05
4426,mushrooms-stems,1,9.8842749093612e-05
436,towel,1,9.8842749093612e-05
2566,bundled,1,9.8842749093612e-05
1254,chang's,1,9.8842749093612e-05
2570,arame,1,9.8842749093612e-05
432,carl,1,9.8842749093612e-05
2572,to10,1,9.8842749093612e-05
2573,pepper-jack,1,9.8842749093612e-05
4450,hunt’s,1,9.8842749093612e-05
2574,pete's™,1,9.8842749093612e-05
4448,none,1,9.8842749093612e-05
4447,ajwain,1,9.8842749093612e-05
4446,palouse,1,9.8842749093612e-05
1249,oat-nut,1,9.8842749093612e-05
2578,turkey-flavored,1,9.8842749093612e-05
2565,otto's,1,9.8842749093612e-05
2579,moritas,1,9.8842749093612e-05
2583,pacific,1,9.8842749093612e-05
4437,matchstick-style,1,9.8842749093612e-05
2584,lorraine,1,9.8842749093612e-05
2585,almond-fruit,1,9.8842749093612e-05
2586,salata,1,9.8842749093612e-05
4433,cacique,1,9.8842749093612e-05
4432,syrup*,1,9.8842749093612e-05
1245,necco,1,9.8842749093612e-05
2589,gris,1,9.8842749093612e-05
2590,perciatelli,1,9.8842749093612e-05
1242,french-roast,1,9.8842749093612e-05
4457,falafel,1,9.8842749093612e-05
4459,scallop,1,9.8842749093612e-05
419,paneriso™,1,9.8842749093612e-05
426,panang-style,1,9.8842749093612e-05
4490,lindt,1,9.8842749093612e-05
2544,mai,1,9.8842749093612e-05
4488,koftas,1,9.8842749093612e-05
4487,fratelli,1,9.8842749093612e-05
4485,sambar,1,9.8842749093612e-05
420,be,1,9.8842749093612e-05
3447,cholesterol-free,1,9.8842749093612e-05
423,three-bean,1,9.8842749093612e-05
4480,paella,1,9.8842749093612e-05
1261,empanada,1,9.8842749093612e-05
4478,pineapple-orange,1,9.8842749093612e-05
4477,taco-flavored,1,9.8842749093612e-05
2552,'bouqet,1,9.8842749093612e-05
1255,rhine,1,9.8842749093612e-05
1259,jonathan,1,9.8842749093612e-05
4471,hard-crusted,1,9.8842749093612e-05
2558,sides,1,9.8842749093612e-05
2559,strong-brewed,1,9.8842749093612e-05
1257,stubb's,1,9.8842749093612e-05
2561,eating,1,9.8842749093612e-05
4466,babybel,1,9.8842749093612e-05
4465,herb-and-spice,1,9.8842749093612e-05
429,carpaccio.,1,9.8842749093612e-05
1256,6-oz,1,9.8842749093612e-05
4462,robusto,1,9.8842749093612e-05
2563,gyoza/potsticker,1,9.8842749093612e-05
507,pappy's,1,9.8842749093612e-05
2712,regular-size,1,9.8842749093612e-05
4018,fork,1,9.8842749093612e-05
2852,chive-flavored,1,9.8842749093612e-05
4115,draught,1,9.8842749093612e-05
2842,loma,1,9.8842749093612e-05
4113,nature™,1,9.8842749093612e-05
2844,scaloppini,1,9.8842749093612e-05
1136,bull's-eye,1,9.8842749093612e-05
2846,banquet,1,9.8842749093612e-05
2848,cheddar-mozzarella,1,9.8842749093612e-05
1133,amarula,1,9.8842749093612e-05
4106,yorkshire,1,9.8842749093612e-05
1132,gravymaster,1,9.8842749093612e-05
4104,nests,1,9.8842749093612e-05
2851,guavas,1,9.8842749093612e-05
4101,fee,1,9.8842749093612e-05
4117,brands,1,9.8842749093612e-05
4099,inch-thick,1,9.8842749093612e-05
1129,plucked,1,9.8842749093612e-05
580,weiners,1,9.8842749093612e-05
2856,a.1.™,1,9.8842749093612e-05
4095,turkey-style,1,9.8842749093612e-05
2860,185,1,9.8842749093612e-05
4092,butcher's,1,9.8842749093612e-05
2862,green-lipped,1,9.8842749093612e-05
2863,unfiltered,1,9.8842749093612e-05
2864,waxed,1,9.8842749093612e-05
4088,soon,1,9.8842749093612e-05
4087,vigorously,1,9.8842749093612e-05
1140,spice*,1,9.8842749093612e-05
4118,sooji,1,9.8842749093612e-05
1126,manteca,1,9.8842749093612e-05
4135,4-cup,1,9.8842749093612e-05
2815,born,1,9.8842749093612e-05
4146,pepper-flavored,1,9.8842749093612e-05
2816,violets,1,9.8842749093612e-05
1149,"""kiss""",1,9.8842749093612e-05
1148,svedka,1,9.8842749093612e-05
4142,magazine,1,9.8842749093612e-05
4141,wonder,1,9.8842749093612e-05
2823,tie-shaped,1,9.8842749093612e-05
4139,apricot-mango,1,9.8842749093612e-05
570,run,1,9.8842749093612e-05
4137,molson,1,9.8842749093612e-05
4136,shimeji,1,9.8842749093612e-05
2824,marzano-style,1,9.8842749093612e-05
4119,costeno,1,9.8842749093612e-05
1147,non-iodized,1,9.8842749093612e-05
573,lettuce*,1,9.8842749093612e-05
2829,belachan,1,9.8842749093612e-05
1146,acesulfame,1,9.8842749093612e-05
4127,fiori,1,9.8842749093612e-05
4126,scraps,1,9.8842749093612e-05
4125,cooper,1,9.8842749093612e-05
2833,lumps,1,9.8842749093612e-05
574,carp,1,9.8842749093612e-05
